,GeoID,ARTHRITIS,BPHIGH,CANCER,CASTHMA,CHD,COPD,DEPRESSION,DIABETES,HIGHCHOL,KIDNEY,OBESITY,STROKE,TEETHLOST,TotalPopulation
1823,36081079701,21.6,35.2,5.6,7.5,8.2,8.1,10.8,18.6,36.9,3.8,19.3,4.6,17.4,7055.0
1824,36081079702,18.6,31.5,4.4,7.7,6.7,7.4,11.5,16.9,34.7,3.2,19.9,3.9,20.8,4502.0
1825,36081079900,17.2,28.1,4.7,7.3,5.7,6.4,11.7,13.6,32.9,2.7,19.1,3.2,20.8,3425.0
1826,36081080301,16.4,26.8,4.4,7.3,5.2,5.9,11.8,12.7,31.9,2.5,18.6,2.9,18.1,4382.0
1827,36081080302,18.4,27.7,5.8,7.4,5.5,5.9,12.4,12.0,33.8,2.6,18.6,3.0,15.3,3504.0
1828,36081080900,18.6,25.9,6.2,8.3,5.2,5.4,15.1,10.0,30.8,2.5,21.5,2.7,11.8,6850.0
1829,36081081400,18.8,31.4,5.0,10.5,4.9,6.0,14.5,13.0,28.8,3.0,29.6,3.7,21.9,3543.0
1830,36081081800,19.6,32.2,5.0,10.2,5.7,6.9,14.6,14.3,30.4,3.2,29.6,3.9,20.5,3478.0
1831,36081083700,18.6,30.2,5.1,7.2,6.5,6.9,11.1,14.9,35.0,2.9,17.2,3.6,18.8,5388.0
1832,36081083800,17.3,25.9,5.3,8.9,4.7,5.5,14.6,10.8,30.3,2.4,23.9,2.8,13.0,4970.0
1833,36081084000,18.8,29.2,5.1,9.7,5.6,6.9,15.1,13.2,31.3,2.9,26.5,3.4,16.8,6478.0
1834,36081084500,22.8,35.7,6.5,8.1,8.2,8.2,11.5,18.1,37.1,3.9,21.3,4.8,23.2,5318.0
1835,36081084601,18.3,27.1,5.6,8.9,5.4,6.1,14.8,11.2,31.2,2.6,23.9,3.1,14.1,2730.0
1836,36081084602,19.0,30.3,4.7,10.5,6.0,7.4,16.1,13.7,29.6,3.2,30.7,3.6,21.8,1053.0
1837,36081084900,17.1,30.0,3.7,7.9,6.0,7.1,11.8,16.5,33.0,3.0,20.8,3.6,24.3,7642.0
1838,36081085300,18.5,31.6,4.5,7.1,6.4,6.8,10.3,16.9,35.4,3.1,17.7,3.7,17.7,5764.0
1839,36081085500,19.5,32.1,4.8,7.8,6.9,7.5,11.9,17.4,35.2,3.4,21.2,3.9,19.1,6649.0
1840,36081085700,18.8,31.3,5.0,7.3,6.7,6.8,11.0,16.3,34.8,3.2,19.5,3.8,19.9,5953.0
1841,36081085900,17.5,29.0,4.7,7.3,5.9,6.3,11.2,14.7,34.0,2.8,18.2,3.3,19.0,5873.0
1842,36081086100,18.0,29.2,4.8,7.3,5.8,6.3,11.5,14.6,34.3,2.8,18.4,3.3,15.7,2370.0
1843,36081086300,17.8,30.2,4.4,7.5,6.0,6.7,11.3,16.0,33.9,3.0,19.8,3.5,18.0,7277.0
1844,36081086400,17.3,26.4,4.9,8.9,5.1,6.0,15.1,11.8,30.2,2.7,26.5,2.9,15.3,2634.0
1845,36081086500,21.9,34.2,6.2,7.3,7.9,7.9,10.9,17.4,36.7,3.6,18.7,4.4,22.4,4514.0
1846,36081086900,17.3,31.0,3.6,7.6,6.4,7.5,11.2,17.3,33.8,3.1,19.1,3.8,24.9,2131.0
1847,36081087100,18.5,30.0,4.6,9.1,5.7,6.5,13.3,15.1,31.3,3.3,25.2,3.6,20.2,1752.0
1848,36081088400,23.2,28.8,8.0,8.9,6.3,7.5,17.8,9.9,34.3,2.7,24.3,3.2,13.1,7337.0
1849,36081088901,22.2,33.5,6.5,7.8,7.7,7.9,12.2,16.1,36.7,3.5,20.8,4.2,17.3,10266.0
1850,36081089200,25.0,30.7,9.2,8.6,7.0,7.5,16.9,10.3,36.3,3.0,22.8,3.4,12.3,7430.0
1851,36081090700,19.1,27.4,5.6,8.4,5.8,7.0,15.3,11.8,32.2,2.7,24.5,3.1,16.1,1355.0
1852,36081091601,24.7,29.4,9.7,8.2,6.2,6.1,16.2,9.1,36.6,2.7,21.6,3.0,7.8,4079.0
1853,36081091900,21.1,31.1,6.0,8.6,7.2,8.1,14.6,14.6,34.3,3.4,24.6,3.9,19.1,5766.0
1854,36081092200,22.2,27.2,8.8,7.9,5.5,5.2,15.5,8.2,34.9,2.4,20.7,2.6,6.7,2206.0
1855,36081092500,16.2,24.7,4.5,8.4,4.8,5.8,15.1,11.2,29.7,2.5,25.0,2.6,18.0,3681.0
1856,36081092800,22.6,27.6,8.8,8.0,5.6,5.4,15.7,8.7,35.3,2.5,21.2,2.7,6.3,3246.0
1857,36081092900,17.0,24.8,5.4,7.8,4.8,5.4,14.0,10.4,31.3,2.3,22.0,2.5,15.6,6496.0
1858,36081093401,22.1,27.3,8.2,8.3,5.7,6.0,16.5,8.8,34.0,2.5,22.2,2.8,9.2,3789.0
1859,36081093402,21.3,27.9,7.1,8.7,5.9,6.6,16.9,9.7,33.2,2.6,24.4,3.0,11.0,3657.0
1860,36081093800,29.3,38.0,9.0,9.8,9.8,11.0,17.6,15.5,38.5,4.2,28.9,5.1,21.1,5218.0
1861,36081093900,17.3,25.2,5.5,7.6,4.8,5.1,13.7,10.6,31.5,2.4,21.6,2.5,13.5,4400.0
1862,36081094201,17.7,27.6,4.8,9.7,4.4,5.6,15.5,11.2,29.1,2.6,29.1,2.9,13.0,3380.0
1863,36081094202,17.6,28.2,4.3,10.7,4.5,6.1,16.5,11.5,27.1,2.8,31.1,3.1,17.5,4700.0
1864,36081094203,24.0,32.4,7.6,9.5,6.4,7.5,16.5,12.3,34.9,3.1,27.3,3.7,14.3,5369.0
1865,36081094500,22.6,30.7,7.3,8.3,7.0,7.6,15.3,12.5,35.3,3.1,23.4,3.5,14.9,3971.0
1866,36081094700,18.3,26.1,5.5,8.4,5.6,6.5,15.3,11.2,30.9,2.7,24.7,2.9,18.5,2577.0
1867,36081095400,20.3,33.4,5.3,10.7,5.7,6.7,14.8,13.7,29.5,3.3,31.9,4.0,20.0,5368.0
1868,36081096400,19.3,32.8,5.2,10.5,5.3,6.0,14.1,13.1,28.9,3.1,31.6,3.7,17.1,4441.0
1869,36081097202,20.5,35.4,3.8,13.9,5.5,8.8,18.1,15.7,26.7,3.8,39.2,4.6,30.1,2795.0
1870,36081097203,22.3,36.9,4.4,13.2,6.8,9.6,17.6,18.1,29.6,4.4,38.8,5.2,32.8,6865.0
1871,36081097204,24.7,38.3,6.7,11.3,7.5,8.6,15.3,16.8,33.4,4.1,32.7,5.2,23.3,3544.0
1872,36081097300,23.7,29.8,8.7,8.4,6.7,7.1,16.3,10.3,35.8,2.8,22.2,3.3,11.5,2016.0
1873,36081098100,19.9,26.4,6.6,8.4,5.3,6.2,16.0,9.8,33.1,2.4,21.7,2.7,12.2,2249.0
1874,36081098700,21.3,27.7,7.4,8.3,5.9,6.4,16.0,9.9,34.0,2.6,22.4,2.9,10.2,2444.0
1875,36081099100,24.8,31.2,9.5,7.9,6.9,6.5,15.0,10.8,37.0,3.0,21.5,3.3,9.3,6507.0
1876,36081099200,20.7,33.4,5.1,11.5,6.0,7.6,16.3,14.5,29.5,3.5,33.8,4.2,25.1,3803.0
1877,36081099701,21.9,28.1,8.7,7.6,5.9,5.5,14.2,9.4,35.0,2.6,19.6,2.9,8.1,2670.0
1878,36081099703,22.0,28.3,8.7,7.4,5.7,5.2,13.8,9.5,35.4,2.6,19.5,2.8,7.5,3892.0
1879,36081099704,27.2,34.0,11.0,7.5,7.9,6.8,13.5,11.8,39.0,3.4,20.0,3.8,9.1,6868.0
1880,36081099705,18.6,25.5,6.6,7.3,4.7,4.8,13.4,9.6,33.1,2.3,19.2,2.4,8.5,2632.0
1881,36081099801,19.1,31.9,5.2,10.2,5.1,5.8,14.1,13.1,29.3,3.1,31.2,3.6,15.7,7608.0
1882,36081099802,28.2,41.1,8.8,10.6,9.8,9.9,14.7,17.3,36.1,4.7,31.2,5.7,22.8,5283.0
1883,36081100801,19.8,30.7,5.8,10.2,5.2,6.1,15.5,11.6,29.7,2.8,28.3,3.5,13.3,2327.0
1884,36081100802,18.2,29.8,4.9,10.2,4.6,5.6,14.8,12.0,28.4,2.8,30.1,3.3,16.4,8106.0
1885,36081101001,22.7,35.0,6.3,10.4,7.1,7.9,15.6,15.5,32.8,3.8,31.4,4.5,21.7,9943.0
1886,36081101002,25.3,34.3,8.5,9.4,8.2,8.2,16.7,13.3,34.9,3.8,25.5,4.5,15.8,4138.0
1887,36081101700,23.5,30.1,8.6,8.1,6.8,7.0,15.2,10.9,35.7,2.9,21.3,3.4,11.5,5689.0
1888,36081102900,22.4,29.2,8.3,8.1,6.6,6.8,15.1,10.4,34.6,2.8,20.8,3.3,15.1,3319.0
1889,36081103201,19.0,32.5,4.0,12.3,5.4,7.8,16.9,14.6,27.3,3.5,35.8,4.2,29.4,6456.0
1890,36081103202,19.1,28.6,5.3,10.2,6.1,7.3,17.3,11.9,29.4,3.1,28.6,3.6,19.6,6197.0
1891,36081103300,21.6,28.3,7.3,8.5,6.3,7.1,16.2,10.3,34.0,2.7,22.2,3.2,13.0,4116.0
1892,36081103900,19.7,26.6,6.7,7.9,5.5,5.9,15.0,10.0,33.3,2.5,20.9,2.8,11.8,6151.0
1893,36081104700,21.8,30.7,7.0,7.8,6.8,7.2,13.7,13.0,35.8,3.0,20.3,3.5,14.7,7314.0
1894,36081105900,23.1,30.6,8.2,8.0,6.9,7.2,14.8,11.4,36.4,2.9,20.6,3.4,12.7,3556.0
1895,36081107201,21.0,26.2,6.7,9.2,5.4,7.0,18.8,8.7,32.3,2.4,24.8,2.8,11.4,2443.0
1896,36081108500,20.6,27.9,7.1,7.7,5.8,6.1,14.0,10.7,34.3,2.6,20.0,2.9,12.8,2613.0
1897,36081109300,23.1,31.1,8.1,7.9,7.0,6.9,14.2,12.1,36.6,3.0,20.6,3.5,11.4,3034.0
1898,36081109700,18.9,25.4,6.8,7.7,4.9,5.1,14.6,9.1,32.6,2.3,20.1,2.5,8.0,1887.0
1899,36081109900,19.7,27.0,6.4,8.1,5.6,6.4,15.1,10.6,33.4,2.5,21.5,2.9,13.1,3277.0
1900,36081111300,19.8,27.1,6.9,7.6,5.4,5.5,14.0,10.2,33.5,2.5,20.1,2.8,10.0,2559.0
1901,36081112300,15.1,22.5,5.1,7.1,3.9,3.9,12.7,8.7,29.2,2.0,18.9,2.1,9.9,2102.0
1902,36081112900,18.6,25.3,6.4,7.9,4.9,5.4,14.8,9.2,31.9,2.3,20.6,2.5,8.6,2242.0
1903,36081113300,19.9,26.1,7.4,7.6,5.1,5.3,14.4,9.2,33.5,2.4,20.1,2.6,9.0,1537.0
1904,36081113900,19.7,27.6,6.2,7.9,5.7,6.1,14.5,11.2,33.1,2.7,22.0,2.9,12.3,3322.0
1905,36081114100,21.8,29.0,7.8,7.6,6.1,6.0,14.2,10.8,35.5,2.7,20.7,3.0,9.1,2406.0
1906,36081114700,21.3,28.3,7.5,7.6,5.8,6.0,14.1,10.7,35.0,2.7,20.1,3.0,10.4,1673.0
1907,36081115100,21.4,29.1,7.3,7.8,6.1,6.5,14.0,11.4,35.7,2.7,19.9,3.1,11.1,1116.0
1908,36081115500,18.1,27.8,5.0,7.9,5.8,6.5,13.7,13.0,32.6,2.8,22.3,3.1,16.6,2114.0
1909,36081115700,18.6,29.2,5.4,7.1,5.9,6.1,11.4,13.8,34.5,2.8,18.5,3.2,14.4,3388.0
1910,36081115900,19.4,30.4,5.2,7.5,6.2,6.7,12.0,14.9,34.7,3.0,20.1,3.5,17.8,3991.0
1911,36081116100,22.8,35.6,6.3,7.8,8.8,8.7,11.4,18.6,37.3,4.0,19.6,5.0,23.2,4589.0
1912,36081116300,21.0,33.5,5.4,7.9,7.8,8.3,12.0,17.7,35.6,3.7,21.2,4.5,23.6,9104.0
1913,36081116700,17.3,29.5,3.9,7.9,6.0,7.1,12.2,16.0,33.0,3.0,21.9,3.5,21.9,2067.0
1914,36081117100,17.4,27.3,5.1,7.4,5.5,5.8,12.3,12.7,32.8,2.6,19.7,2.9,16.1,2743.0
1915,36081117500,18.1,26.7,5.8,7.3,5.3,5.5,12.9,11.2,32.8,2.5,19.2,2.8,12.2,4990.0
1916,36081118100,18.0,25.6,5.7,7.8,5.1,5.6,14.2,10.1,31.5,2.4,20.2,2.6,12.4,1840.0
1917,36081118500,16.0,25.9,4.3,7.7,5.0,5.8,12.8,12.4,31.0,2.5,20.8,2.8,17.3,2114.0
1918,36081118700,16.8,27.3,4.6,7.5,5.5,6.1,12.0,13.4,32.5,2.7,19.2,3.1,20.1,2521.0
1919,36081118900,14.9,24.7,4.2,7.0,4.6,5.0,11.1,11.4,30.8,2.3,17.0,2.6,15.0,2468.0
1920,36081119100,16.8,26.8,4.6,7.5,5.3,6.1,12.5,12.6,31.9,2.6,20.4,2.9,18.3,3273.0
1921,36081119300,17.6,26.6,5.3,7.6,5.3,5.7,12.9,11.7,32.1,2.6,19.9,2.9,15.2,2252.0
1922,36081119500,19.6,27.5,6.3,7.8,5.7,6.2,14.1,11.2,33.5,2.6,21.4,3.0,12.6,1349.0
1923,36081119900,21.0,31.6,6.0,7.9,7.1,7.6,13.1,14.9,35.5,3.2,20.8,3.8,16.4,1507.0
1924,36081120100,17.6,28.9,4.8,7.4,5.8,6.3,11.6,14.5,34.1,2.8,19.1,3.3,19.1,1668.0
1925,36081120300,18.4,29.7,5.0,7.3,6.3,6.6,11.4,14.6,34.5,2.9,18.2,3.5,17.7,1642.0
1926,36081120500,22.7,36.3,5.9,7.8,9.3,9.4,11.4,19.8,37.7,4.1,19.7,5.2,28.5,3024.0
1927,36081120700,19.2,28.0,5.9,7.6,5.8,6.2,13.3,12.2,33.8,2.7,20.4,3.1,14.0,2794.0
1928,36081121500,17.5,28.0,4.9,7.5,5.7,6.1,12.1,13.3,33.2,2.7,19.3,3.1,17.3,4101.0
1929,36081122300,18.7,27.4,6.1,7.3,5.6,5.6,12.5,11.4,33.5,2.6,18.5,2.9,13.1,3533.0
1930,36081122701,18.4,26.7,6.2,7.7,5.2,5.2,13.4,10.5,31.5,2.5,21.3,2.8,12.8,10910.0
1931,36081122702,26.6,38.4,6.7,11.6,9.2,11.2,17.0,18.8,34.8,4.8,32.3,5.7,27.4,6427.0
1932,36081124100,18.6,27.5,6.1,7.6,5.7,5.6,12.9,11.4,32.8,2.7,19.2,3.0,13.2,3897.0
1933,36081124700,21.9,30.7,6.7,8.2,7.0,7.3,14.4,12.8,35.1,3.1,21.0,3.5,12.7,3550.0
1934,36081125700,18.1,28.7,5.4,8.0,5.3,5.4,12.4,12.7,31.5,2.9,21.8,3.3,14.1,3203.0
1935,36081126500,17.6,27.6,5.4,7.2,5.2,4.9,11.7,12.5,33.0,2.7,19.7,2.8,10.1,1660.0
1936,36081126700,11.4,18.8,3.0,9.9,3.5,4.3,16.5,7.6,21.6,1.9,19.4,2.0,15.0,4057.0
1937,36081127700,20.5,27.0,7.6,7.8,5.4,5.2,14.7,9.3,34.0,2.4,19.9,2.6,8.2,3633.0
1938,36081129102,21.7,28.6,8.3,7.5,5.9,5.5,13.8,10.0,35.5,2.6,19.8,2.9,8.5,3341.0
1939,36081129103,23.0,30.2,8.4,7.8,6.3,6.1,14.2,10.8,35.8,2.9,21.8,3.1,9.5,3566.0
1940,36081129104,19.6,26.2,7.0,7.6,4.9,5.1,13.9,9.6,33.3,2.3,19.8,2.6,8.8,4102.0
1941,36081130100,20.3,28.9,7.4,7.5,5.7,5.3,12.3,11.1,33.6,2.8,20.3,3.1,10.8,3791.0
1942,36081133300,21.0,29.7,7.0,7.5,6.2,6.1,13.2,12.1,35.4,2.8,19.7,3.2,11.0,3679.0
1943,36081133900,19.8,27.6,7.2,7.1,5.5,5.0,12.7,10.5,34.7,2.5,18.4,2.7,8.5,1302.0
1944,36081134100,18.7,27.9,6.0,7.1,5.6,5.5,12.0,11.9,34.1,2.6,18.1,2.9,10.4,3259.0
1945,36081134700,16.9,25.8,5.5,7.4,4.5,4.5,11.9,10.1,30.7,2.3,19.6,2.6,10.0,9572.0
1946,36081136700,20.4,28.9,7.0,7.1,6.0,5.9,12.2,11.6,35.0,2.7,18.0,3.1,12.6,5879.0
1947,36081137700,17.6,26.7,5.5,7.2,4.9,5.2,12.0,11.3,32.8,2.4,18.6,2.7,11.3,6606.0
1948,36081138501,17.3,26.5,5.7,6.6,5.0,4.8,11.1,11.1,33.2,2.4,16.7,2.6,10.6,4743.0
1949,36081139900,19.9,28.5,6.9,7.0,5.7,5.4,12.0,11.6,35.5,2.6,17.6,2.9,9.3,1744.0
1950,36081140300,18.5,27.0,6.4,6.8,5.1,5.0,11.5,10.9,34.0,2.4,17.3,2.7,10.0,2302.0
1951,36081140902,19.4,28.7,6.3,7.2,5.9,5.9,12.0,12.2,35.0,2.7,17.7,3.1,12.8,2603.0
1952,36081141700,19.9,28.7,6.4,7.3,5.9,6.0,12.7,12.1,34.7,2.7,19.1,3.1,10.3,4475.0
1953,36081142900,20.0,27.7,6.8,7.7,5.7,6.2,14.0,10.8,34.1,2.5,19.6,3.0,11.9,3624.0
1954,36081143500,18.2,26.1,6.5,7.0,5.0,5.0,12.3,10.3,33.8,2.3,17.5,2.6,11.4,2199.0
1955,36081144100,18.1,25.6,6.4,7.2,4.8,4.8,13.0,9.8,32.7,2.3,18.5,2.5,9.8,2926.0
1956,36081144700,17.9,28.7,5.3,7.9,5.1,5.4,12.0,12.6,32.2,2.7,20.8,3.2,15.4,2927.0
1957,36081145101,20.4,28.2,7.1,7.5,5.9,6.0,13.7,10.9,34.6,2.6,19.5,3.0,13.0,1360.0
1958,36081145102,17.6,26.7,5.5,7.4,5.0,5.3,12.4,11.5,32.5,2.5,19.6,2.8,11.9,2468.0
1959,36081145900,21.0,29.0,6.6,8.2,6.3,7.1,14.7,12.0,34.4,2.8,21.5,3.3,15.0,2772.0
1960,36081146300,21.7,29.5,8.1,7.4,6.5,6.4,12.8,11.2,34.0,3.0,18.9,3.5,12.8,3000.0
1961,36081146700,15.9,22.5,5.5,7.5,4.0,4.3,14.2,8.1,29.3,2.0,19.7,2.1,9.0,2736.0
1962,36081147100,19.6,27.3,6.6,7.5,5.5,5.7,13.4,10.7,33.7,2.6,19.4,2.8,10.8,3341.0
1963,36081147900,19.5,26.7,6.9,7.2,5.0,5.0,13.1,10.0,34.0,2.4,19.7,2.6,9.1,4241.0
1964,36081148300,21.3,28.2,8.3,7.2,5.7,5.1,13.1,9.8,35.7,2.5,18.6,2.7,7.0,2863.0
1965,36081150701,21.0,27.8,8.0,7.3,5.5,5.2,13.4,9.7,35.3,2.5,19.1,2.7,7.5,2930.0
1966,36081150702,23.2,30.6,8.6,7.8,6.8,6.8,13.9,11.3,36.5,2.9,19.7,3.4,12.6,3178.0
1967,36081152901,19.2,27.6,6.7,7.0,5.3,5.1,12.2,10.8,33.9,2.5,18.5,2.7,10.2,6401.0
1968,36081152902,22.5,29.7,8.2,7.5,6.4,6.2,13.7,10.9,35.8,2.8,19.4,3.2,10.4,5126.0
1969,36081155101,42.1,49.1,19.5,7.2,14.5,10.6,11.3,15.4,47.0,5.8,17.5,6.8,10.5,1806.0
1970,36081155102,22.1,29.7,8.2,7.8,6.1,5.9,13.7,10.8,34.4,2.9,20.9,3.2,10.8,8185.0
1971,36081156700,20.3,34.6,4.6,9.3,7.1,8.7,14.0,16.3,33.4,3.4,28.4,4.3,21.0,1790.0
1972,36081157101,18.2,26.5,6.2,7.3,5.0,5.1,12.4,10.5,32.8,2.4,18.6,2.7,10.6,7216.0
1973,36081157102,17.3,26.0,5.5,7.5,5.0,5.4,12.5,10.9,31.8,2.4,18.9,2.7,12.8,1996.0
1974,36081157901,20.4,28.5,7.3,7.2,5.8,5.5,12.4,10.9,34.8,2.6,18.2,2.9,9.5,4800.0
1975,36081157902,18.5,27.1,6.7,6.9,5.3,5.0,11.4,10.7,33.8,2.5,16.7,2.8,10.0,3836.0
1976,36081157903,20.3,28.4,6.9,7.8,6.0,6.3,13.6,11.2,34.2,2.7,19.7,3.1,13.3,3944.0
1977,36081161700,19.4,26.3,6.7,7.9,5.1,5.4,14.4,9.9,32.6,2.5,21.6,2.7,9.8,4297.0
1978,36081162100,16.4,24.8,5.1,7.7,4.4,5.0,13.2,10.3,30.6,2.2,20.9,2.5,12.4,6197.0
1979,36085000300,18.8,28.0,5.5,9.4,4.8,5.3,14.8,9.8,28.5,2.4,30.7,2.6,13.5,1927.0
1980,36085000600,27.5,35.8,9.2,10.0,8.2,8.6,16.2,13.3,35.2,3.6,29.8,4.2,16.9,2408.0
1981,36085000700,21.4,33.0,5.0,12.6,5.6,7.6,17.3,13.3,27.5,3.3,38.4,3.8,26.6,4915.0
1982,36085000800,18.9,26.5,5.5,9.8,4.9,6.1,16.6,9.7,28.3,2.4,29.2,2.6,16.1,5583.0
1983,36085000900,21.0,32.7,5.0,11.7,5.7,7.0,16.4,13.2,27.8,3.3,38.0,3.6,22.7,2112.0
1984,36085001100,18.4,29.6,4.4,11.2,5.1,6.4,16.2,11.7,25.8,2.9,37.3,3.1,21.8,3987.0
1985,36085001700,18.6,28.5,5.0,10.1,5.5,6.4,15.6,11.1,27.5,2.8,33.4,3.0,18.7,1788.0
1986,36085002001,21.3,27.9,6.6,10.0,5.3,6.5,17.5,9.6,30.2,2.5,29.0,2.8,13.8,2504.0
1987,36085002002,23.5,30.4,7.5,9.8,6.1,7.0,16.8,10.4,32.1,2.8,28.6,3.1,14.2,3258.0
1988,36085002100,18.5,29.2,4.9,10.7,5.1,6.1,15.4,11.4,27.1,2.7,33.9,3.0,20.5,4236.0
1989,36085002700,26.4,38.9,7.1,11.4,9.9,10.9,16.3,17.0,32.8,4.5,38.2,5.5,30.8,2217.0
1990,36085002900,21.1,34.7,4.3,13.3,6.1,8.5,17.3,15.4,27.1,3.6,42.0,4.3,32.6,5207.0
1991,36085003300,19.2,27.5,5.9,9.7,4.5,5.2,15.3,9.3,28.3,2.3,30.3,2.5,11.0,3402.0
1992,36085003600,18.4,25.4,5.9,9.0,4.6,5.0,15.2,8.9,28.5,2.2,26.7,2.4,13.4,2510.0
1993,36085003900,17.7,25.3,5.6,10.0,4.2,4.8,16.0,8.5,26.5,2.2,28.5,2.3,12.8,2197.0
1994,36085004000,19.5,32.2,4.5,11.8,5.1,6.6,15.4,13.5,27.2,3.0,36.1,3.5,21.4,12998.0
1995,36085004700,15.8,21.1,5.3,10.4,3.9,4.4,18.0,6.6,23.5,1.9,23.9,2.0,12.1,3863.0
1996,36085005000,23.4,30.4,7.4,9.8,6.2,7.2,16.7,10.8,32.0,2.8,28.7,3.2,14.6,3847.0
1997,36085005900,22.5,28.5,7.4,9.7,5.4,6.1,17.0,9.1,31.0,2.5,28.7,2.7,13.0,2635.0
1998,36085006400,23.9,31.6,6.9,11.0,6.7,8.3,17.9,11.9,31.3,3.1,31.8,3.6,18.8,3550.0
1999,36085006700,21.0,26.6,7.3,9.4,4.7,5.0,16.2,7.9,30.1,2.2,27.2,2.4,10.1,2758.0
2000,36085007000,21.7,28.3,6.4,10.4,5.7,7.3,18.4,9.7,29.8,2.6,30.5,2.9,18.4,8525.0
2001,36085007400,21.1,27.8,6.5,10.1,5.5,6.8,17.4,9.7,29.8,2.5,29.0,2.9,15.9,4693.0
2002,36085007500,24.7,34.5,7.0,10.8,8.0,9.0,16.7,13.6,31.7,3.7,34.3,4.3,24.0,3914.0
2003,36085007700,18.3,29.9,4.4,11.6,4.5,5.8,15.8,12.0,25.9,2.8,36.9,3.1,21.3,1535.0
2004,36085008100,27.7,39.4,8.1,11.0,8.7,9.3,15.6,16.4,34.7,4.1,34.9,5.0,21.2,4301.0
2005,36085009601,25.9,32.0,9.4,9.5,7.0,7.3,16.3,10.2,33.1,3.0,26.7,3.5,15.3,4024.0
2006,36085009602,21.2,27.0,7.3,9.5,5.3,6.0,17.0,8.4,29.9,2.4,27.2,2.6,13.1,3461.0
2007,36085009700,18.6,27.0,5.6,10.2,4.3,5.2,15.8,9.3,27.0,2.3,31.3,2.6,16.7,3925.0
2008,36085010500,20.8,29.7,5.9,10.4,5.5,6.5,16.1,11.0,28.7,2.8,32.7,3.1,17.5,5153.0
2009,36085011201,22.4,28.4,6.7,10.4,5.6,7.4,18.7,9.5,30.9,2.5,29.6,2.9,17.3,5758.0
2010,36085011202,21.5,27.7,6.5,10.3,5.5,7.0,18.4,9.4,29.7,2.5,30.1,2.8,16.8,6428.0
2011,36085011401,24.2,32.0,6.9,11.1,6.5,8.3,18.1,12.0,31.2,3.1,33.0,3.6,20.7,3067.0
2012,36085011402,22.4,28.4,7.4,9.8,5.7,6.7,17.3,9.4,30.9,2.5,28.1,2.9,13.2,3450.0
2013,36085012100,23.6,29.2,8.1,9.7,5.8,6.3,17.1,9.0,32.1,2.6,27.9,2.8,11.7,3065.0
2014,36085012200,22.1,27.2,7.6,9.6,5.2,6.1,17.4,8.2,30.6,2.3,27.5,2.6,11.6,3813.0
2015,36085012500,20.5,29.5,5.7,10.5,5.5,6.7,16.5,11.2,28.7,2.8,33.3,3.1,19.7,2939.0
2016,36085012804,21.0,27.0,6.5,10.0,5.1,6.4,18.0,8.8,29.6,2.3,28.9,2.6,14.0,4259.0
2017,36085012805,22.3,28.2,6.8,10.2,5.5,7.1,18.6,9.2,30.5,2.4,29.9,2.8,15.5,3158.0
2018,36085012806,25.9,32.8,8.0,10.5,7.1,8.7,18.3,11.6,32.8,3.1,31.3,3.7,18.0,5955.0
2019,36085013201,24.8,30.6,9.0,9.4,6.3,6.6,16.6,9.4,32.9,2.7,27.3,3.1,12.5,1558.0
2020,36085013203,23.0,28.4,7.9,9.7,5.6,6.2,17.4,8.7,31.4,2.5,27.9,2.7,12.8,5433.0
2021,36085013204,23.8,29.6,8.0,9.7,5.9,6.8,17.5,9.4,31.9,2.6,28.8,2.9,13.2,4843.0
2022,36085013301,26.0,40.2,5.1,15.4,8.6,12.1,19.1,20.0,29.3,5.2,45.5,6.2,44.8,1633.0
2023,36085013302,18.0,29.5,4.2,11.5,4.9,6.4,16.1,12.3,26.0,2.9,37.2,3.2,25.1,3587.0
2024,36085013400,24.5,30.6,8.1,10.0,6.5,7.5,17.6,10.0,32.2,2.8,29.4,3.2,16.2,3946.0
2025,36085013800,25.2,31.1,8.4,10.0,6.6,7.6,17.9,10.0,32.9,2.8,29.4,3.2,14.8,6535.0
2026,36085014100,17.6,25.3,5.3,9.8,4.2,5.0,15.7,9.2,26.7,2.3,31.1,2.4,14.0,2690.0
2027,36085014604,22.5,27.8,7.7,9.7,5.3,6.3,17.7,8.5,31.1,2.3,27.8,2.6,13.1,6422.0
2028,36085014605,22.6,28.0,7.8,9.6,5.4,6.2,17.4,8.5,31.0,2.4,27.9,2.7,11.3,3836.0
2029,36085014606,19.4,24.2,6.5,9.6,4.2,5.2,17.7,7.1,28.2,2.0,27.1,2.2,11.8,6372.0
2030,36085014607,22.4,27.9,7.5,9.7,5.4,6.4,17.7,8.7,30.8,2.4,28.2,2.7,13.3,4552.0
2031,36085014608,21.5,26.7,7.2,9.6,4.9,5.9,17.6,8.2,30.4,2.2,27.6,2.5,12.3,3510.0
2032,36085014700,23.2,28.8,8.3,9.4,5.6,6.0,16.7,8.8,31.8,2.5,27.4,2.8,10.0,3412.0
2033,36085015100,23.9,30.0,7.9,9.9,6.2,7.1,17.4,9.6,31.6,2.7,29.2,3.1,13.3,5141.0
2034,36085015601,23.1,28.4,8.2,9.5,5.5,6.1,17.2,8.5,31.3,2.5,27.7,2.7,11.7,6330.0
2035,36085015602,24.5,30.0,8.9,9.5,6.1,6.4,16.9,9.1,32.7,2.6,27.0,2.9,11.5,3320.0
