,GeoID,SE_Unemploy,SE_Insurance,SE_Poverty,SE_English
1776,36081062900,7.1,90.3,5.2,21.7
1777,36081063000,1.7,96.6,2.9,2.2
1778,36081063200,5.8,95.4,4.4,3.0
1779,36081063301,6.6,92.6,7.2,6.0
1780,36081063302,2.3,93.7,6.6,3.4
1781,36081063500,7.0,97.1,16.6,10.4
1782,36081063700,2.7,95.0,9.4,4.7
1783,36081063800,6.8,94.5,5.7,4.9
1784,36081063900,1.3,97.3,7.5,19.3
1785,36081064101,4.1,90.6,5.6,25.0
1786,36081064500,11.0,94.9,11.9,9.5
1787,36081064600,8.9,96.3,5.9,3.1
1788,36081065000,4.8,96.6,7.3,4.6
1789,36081065400,4.7,94.4,4.0,4.4
1790,36081065600,8.5,97.5,7.3,5.7
1791,36081065702,8.6,94.1,7.1,11.8
1792,36081065703,0.6,97.5,4.6,12.8
1793,36081065900,4.5,97.1,3.3,11.3
1794,36081066000,3.9,92.3,4.0,13.1
1795,36081066100,2.4,95.3,4.6,10.0
1796,36081066300,4.2,96.4,2.8,13.0
1797,36081066400,6.8,96.2,7.8,6.0
1798,36081066501,1.5,99.2,8.9,9.4
1799,36081066701,4.9,96.9,6.7,12.0
1800,36081066900,4.9,96.3,4.1,5.2
1801,36081067100,4.9,96.8,6.0,14.0
1802,36081067700,5.1,94.7,3.1,9.3
1803,36081067900,5.4,82.6,11.5,27.2
1804,36081068000,5.2,90.4,4.1,4.1
1805,36081068200,4.0,97.7,9.2,6.7
1806,36081068300,3.7,90.2,13.5,38.3
1807,36081068700,5.0,91.7,12.1,34.2
1808,36081069000,5.3,95.9,5.3,8.8
1809,36081069300,4.5,82.9,17.2,26.2
1810,36081069400,4.3,90.6,15.5,6.3
1811,36081069500,4.9,89.7,10.3,26.3
1812,36081069701,2.5,95.9,15.8,19.7
1813,36081069702,1.5,94.4,6.9,33.1
1814,36081070300,3.2,96.2,3.2,19.9
1815,36081070700,2.3,97.7,6.0,17.6
1816,36081070900,6.8,93.7,6.0,26.3
1817,36081071100,1.9,98.7,5.2,16.0
1818,36081071303,0.9,97.1,6.6,13.2
1819,36081071304,1.5,95.9,15.0,31.6
1820,36081071305,3.6,93.4,7.2,13.9
1821,36081071306,4.7,96.8,8.1,21.9
1822,36081071701,1.9,96.1,15.9,31.7
1823,36081071702,5.1,96.8,14.6,25.2
1824,36081071900,5.9,89.1,14.7,49.2
1825,36081072100,7.7,93.6,23.4,33.5
1826,36081072300,6.2,96.7,9.9,12.3
1827,36081072900,5.6,95.7,4.9,25.5
1828,36081073100,4.2,96.5,2.8,16.6
1829,36081073700,3.1,97.3,6.7,8.5
1830,36081073900,5.2,95.9,6.4,12.5
1831,36081074100,4.5,97.2,7.1,19.9
1832,36081074300,6.7,93.9,11.6,31.7
1833,36081074500,5.9,96.8,15.3,34.9
1834,36081074700,6.0,92.0,9.4,38.5
1835,36081074900,3.9,96.9,7.2,7.1
1836,36081075701,2.1,96.0,8.1,11.6
1837,36081075702,5.2,98.5,9.9,11.3
1838,36081076901,2.9,98.8,3.7,11.6
1839,36081076902,5.7,97.0,9.6,17.5
1840,36081077300,3.2,95.4,7.0,14.3
1841,36081077500,3.7,96.3,8.0,18.7
1842,36081077902,5.7,97.6,11.1,10.9
1843,36081077903,9.6,95.2,8.7,31.2
1844,36081077904,6.6,97.9,5.5,20.3
1845,36081077905,9.2,98.2,6.0,12.0
1846,36081077906,4.7,95.5,8.2,27.6
1847,36081077907,3.7,95.5,17.4,9.1
1848,36081077908,8.1,96.0,27.2,20.6
1849,36081078800,16.6,89.9,11.1,0.2
1850,36081079000,7.2,91.5,9.6,6.4
1851,36081079200,8.6,94.7,6.3,10.7
1852,36081079701,1.3,89.0,28.4,62.8
1853,36081079702,2.8,83.0,28.2,62.7
1854,36081079900,8.3,75.7,20.3,53.0
1855,36081080301,1.4,79.6,10.7,51.2
1856,36081080302,5.8,87.6,9.7,43.1
1857,36081080900,2.0,95.5,12.7,24.8
1858,36081081400,6.5,92.8,7.1,7.4
1859,36081081800,5.4,93.7,12.7,9.5
1860,36081083700,2.6,81.4,12.0,57.9
1861,36081083800,3.4,94.3,4.0,17.2
1862,36081084000,8.0,95.2,10.5,10.5
1863,36081084500,0.0,83.3,25.0,50.3
1864,36081084601,8.7,93.2,7.5,10.6
1865,36081084602,14.1,94.7,28.3,6.7
1866,36081084900,4.2,65.4,31.7,53.4
1867,36081085300,4.5,83.9,25.1,70.0
1868,36081085500,2.1,82.1,15.2,53.3
1869,36081085700,3.0,80.0,18.5,44.5
1870,36081085900,2.5,84.6,19.2,65.6
1871,36081086100,2.6,85.9,22.9,57.6
1872,36081086300,1.9,79.2,16.8,65.1
1873,36081086400,3.4,90.0,13.6,15.0
1874,36081086500,5.4,64.8,24.9,45.1
1875,36081086900,2.5,58.0,25.8,80.7
1876,36081087100,2.8,86.1,20.1,46.3
1877,36081088400,6.4,96.6,6.0,11.6
1878,36081088901,1.9,89.8,16.1,48.0
1879,36081089200,1.0,95.4,6.6,6.1
1880,36081090700,1.7,90.9,13.1,42.2
1881,36081091601,5.8,100.0,2.8,0.3
1882,36081091900,5.8,82.6,13.9,44.2
1883,36081092200,2.2,99.1,3.8,3.5
1884,36081092500,9.9,89.1,15.3,41.6
1885,36081092800,3.4,96.7,2.9,0.5
1886,36081092900,2.2,88.9,5.5,39.0
1887,36081093401,6.0,93.7,6.1,2.4
1888,36081093402,6.7,94.3,11.1,2.2
1889,36081093800,6.0,97.6,23.6,6.7
1890,36081093900,1.7,91.4,6.1,31.9
1891,36081094201,6.1,90.7,9.5,11.7
1892,36081094202,11.9,95.2,16.4,8.5
1893,36081094203,2.0,94.6,10.0,26.9
1894,36081094500,3.3,90.5,4.1,25.5
1895,36081094700,3.5,87.2,11.3,38.5
1896,36081095400,12.6,95.8,19.3,5.0
1897,36081096400,6.3,94.9,14.3,9.1
1898,36081097202,10.0,94.1,39.4,7.1
1899,36081097203,18.4,91.0,33.0,16.9
1900,36081097204,11.6,94.8,15.6,14.4
1901,36081097300,6.3,94.7,1.8,21.1
1902,36081098100,2.9,96.0,6.2,24.4
1903,36081098700,4.7,95.9,6.4,10.2
1904,36081099100,3.3,95.4,4.6,17.0
1905,36081099200,17.4,88.7,19.5,15.3
1906,36081099701,3.9,94.6,4.6,17.7
1907,36081099703,6.6,96.5,3.2,18.3
1908,36081099704,4.5,97.3,9.6,13.5
1909,36081099705,1.4,97.2,6.3,34.1
1910,36081099801,5.9,90.6,5.7,5.5
1911,36081099802,12.9,94.5,26.7,21.8
1912,36081100801,10.6,94.3,5.5,6.9
1913,36081100802,10.7,89.6,12.4,7.5
1914,36081101001,4.3,92.0,16.2,14.2
1915,36081101002,1.6,96.8,24.8,10.6
1916,36081101700,5.5,97.3,7.1,14.6
1917,36081102900,0.7,97.0,2.0,24.0
1918,36081103201,9.9,89.7,21.4,11.6
1919,36081103202,7.5,89.4,16.6,6.8
1920,36081103300,9.0,91.7,6.7,19.1
1921,36081103900,9.4,94.2,7.4,28.1
1922,36081104700,4.6,88.5,8.0,39.3
1923,36081105900,6.7,94.1,6.5,26.8
1924,36081107201,3.6,93.1,9.1,2.7
1925,36081108500,2.7,90.5,6.9,26.2
1926,36081109300,3.7,94.6,11.7,27.4
1927,36081109700,1.2,96.5,1.8,11.8
1928,36081109900,6.6,89.6,8.4,29.1
1929,36081111300,7.2,95.4,11.6,19.6
1930,36081112300,3.9,97.6,9.0,15.3
1931,36081112900,2.6,94.0,4.9,23.3
1932,36081113300,3.8,97.8,4.9,12.2
1933,36081113900,6.6,90.4,12.6,37.9
1934,36081114100,2.1,99.2,8.9,27.7
1935,36081114700,9.0,95.9,6.0,34.2
1936,36081115100,0.0,92.2,1.2,29.1
1937,36081115500,3.4,81.9,11.0,45.8
1938,36081115700,3.4,83.5,17.4,52.8
1939,36081115900,5.8,87.7,14.8,57.9
1940,36081116100,7.0,76.8,31.4,53.1
1941,36081116300,3.4,79.3,28.3,54.7
1942,36081116700,8.2,72.1,29.4,60.5
1943,36081117100,4.3,78.4,12.9,38.8
1944,36081117500,6.6,88.8,9.3,34.9
1945,36081118100,2.7,88.6,12.3,26.3
1946,36081118500,4.7,79.9,16.7,54.5
1947,36081118700,6.7,80.5,9.2,51.9
1948,36081118900,3.6,79.4,12.1,51.2
1949,36081119100,1.9,82.8,17.6,55.5
1950,36081119300,3.2,80.5,13.1,35.3
1951,36081119500,4.4,85.7,5.5,24.8
1952,36081119900,5.1,82.2,16.0,41.5
1953,36081120100,0.7,77.4,17.2,54.7
1954,36081120300,4.5,90.3,23.4,50.1
1955,36081120500,6.1,79.1,28.4,61.7
1956,36081120700,6.6,86.6,4.5,36.0
1957,36081121500,4.6,88.4,15.0,36.2
1958,36081122300,4.9,87.3,10.8,29.6
1959,36081122701,16.2,92.0,5.2,15.5
1960,36081122702,11.1,88.5,33.4,18.2
1961,36081124100,4.4,92.7,12.0,28.8
1962,36081124700,7.4,94.3,13.4,29.8
1963,36081125700,9.1,88.2,17.8,21.6
1964,36081126500,6.9,90.3,12.5,15.7
1965,36081126700,16.6,94.6,32.1,14.4
1966,36081127700,4.2,96.6,1.6,19.6
1967,36081129102,2.3,90.9,2.8,20.1
1968,36081129103,4.0,93.7,11.1,15.4
1969,36081129104,4.7,98.0,4.3,14.3
1970,36081130100,4.9,98.8,4.9,16.7
1971,36081133300,7.5,91.4,7.1,28.7
1972,36081133900,0.5,95.3,7.3,23.5
1973,36081134100,5.2,93.1,10.6,28.5
1974,36081134700,6.5,92.3,11.2,18.0
1975,36081136700,5.3,94.1,11.5,27.3
1976,36081137700,7.3,88.1,9.5,31.7
1977,36081138501,2.8,93.1,8.4,29.7
1978,36081138502,0.0,100.0,61.5,20.5
1979,36081139900,1.8,91.8,5.5,37.7
1980,36081140300,5.7,86.5,3.4,41.7
1981,36081140901,1.5,96.4,4.5,37.7
1982,36081140902,4.7,91.3,8.9,32.5
1983,36081141700,7.6,97.1,12.0,35.0
1984,36081142900,5.0,90.3,2.4,35.0
1985,36081143500,2.6,96.3,3.0,19.7
1986,36081144100,0.8,91.4,9.9,18.7
1987,36081144700,7.5,91.4,10.1,29.7
1988,36081145101,2.3,93.6,11.1,41.3
1989,36081145102,1.4,93.7,6.9,39.8
1990,36081145900,2.6,93.0,6.4,37.3
1991,36081146300,0.8,96.0,6.4,25.1
1992,36081146700,1.2,97.6,8.1,23.7
1993,36081147100,3.3,90.9,6.1,28.3
1994,36081147900,3.1,96.4,7.9,17.9
1995,36081148300,3.9,96.0,2.9,9.6
1996,36081150701,7.2,97.7,1.5,18.6
1997,36081150702,3.2,94.2,3.0,25.5
1998,36081152901,4.0,93.6,7.3,26.4
1999,36081152902,3.2,98.2,9.7,22.9
2000,36081155101,0.0,100.0,13.5,1.3
2001,36081155102,4.7,97.4,7.3,7.6
2002,36081156700,10.1,91.1,40.5,16.1
2003,36081157101,3.4,92.2,4.4,18.9
2004,36081157102,8.4,91.8,11.6,27.3
2005,36081157901,4.0,98.3,6.7,15.7
2006,36081157902,3.0,98.6,0.9,15.0
2007,36081157903,5.8,94.2,5.0,25.4
2008,36081161700,1.6,95.0,8.1,10.6
2009,36081162100,6.4,93.3,8.9,20.3
2010,36085000300,3.8,91.0,15.8,8.5
2011,36085000600,8.8,97.3,18.1,23.0
2012,36085000700,5.2,93.1,25.5,8.8
2013,36085000800,6.5,94.7,11.0,17.0
2014,36085000900,12.6,96.2,26.8,8.0
2015,36085001100,1.7,88.2,17.2,3.0
2016,36085001700,7.8,92.2,32.4,2.7
2017,36085001800,0.0,99.1,0.0,1.3
2018,36085002001,5.9,93.6,8.1,15.6
2019,36085002002,3.4,94.6,11.7,13.6
2020,36085002100,1.9,94.4,19.4,12.0
2021,36085002700,3.1,93.0,30.1,9.6
2022,36085002900,3.5,92.0,39.4,9.4
2023,36085003300,7.0,91.4,6.0,6.8
2024,36085003600,7.2,95.0,4.6,11.7
2025,36085003900,2.2,93.0,8.7,6.2
2026,36085004000,10.8,92.3,25.6,14.8
2027,36085004700,1.1,96.1,10.4,4.2
2028,36085005000,8.1,93.6,13.6,18.8
2029,36085005900,4.2,94.3,10.3,7.9
2030,36085006400,13.8,98.8,14.5,18.4
2031,36085006700,1.2,98.8,3.3,1.2
2032,36085007000,1.8,98.6,15.4,12.9
2033,36085007400,3.8,96.0,10.7,26.3
2034,36085007500,3.0,95.8,24.1,4.0
2035,36085007700,6.9,90.6,24.4,7.7
2036,36085008100,5.7,91.9,21.4,12.5
2037,36085009601,2.7,96.2,10.7,10.8
2038,36085009602,9.1,94.1,6.7,4.9
2039,36085009700,2.5,96.3,6.8,2.8
2040,36085010500,6.1,96.0,16.0,8.9
2041,36085011201,3.7,91.3,7.6,17.6
2042,36085011202,4.0,87.2,14.0,18.9
2043,36085011401,5.7,97.2,26.4,9.5
2044,36085011402,5.5,95.8,8.9,12.8
2045,36085012100,3.9,95.4,6.7,2.2
2046,36085012200,7.8,95.6,4.9,9.0
2047,36085012500,3.2,93.0,15.7,6.1
2048,36085012804,1.9,99.1,9.6,14.3
2049,36085012805,6.2,96.0,7.1,8.0
2050,36085012806,5.2,97.5,12.9,14.5
2051,36085013201,2.9,94.9,3.8,8.7
2052,36085013203,7.5,98.4,8.0,6.4
2053,36085013204,5.3,98.2,4.2,4.1
2054,36085013301,11.3,91.7,60.5,23.5
2055,36085013302,4.3,83.8,20.8,8.9
2056,36085013400,5.4,96.0,9.3,4.1
2057,36085013800,3.7,99.4,6.9,6.4
2058,36085014100,4.5,96.6,11.2,9.7
2059,36085014604,3.9,98.1,2.7,5.4
2060,36085014605,3.2,97.0,4.6,3.9
2061,36085014606,4.4,97.4,3.9,16.0
2062,36085014607,2.3,97.6,5.3,7.2
2063,36085014608,7.0,97.6,3.3,7.7
2064,36085014700,1.2,97.5,4.1,1.7
2065,36085015100,5.2,96.1,5.8,3.3
2066,36085015601,5.4,99.5,2.6,4.1
2067,36085015602,3.0,99.8,3.7,2.6
2068,36085015603,6.6,97.3,10.9,11.7
2069,36085016901,6.9,89.1,7.6,16.0
2070,36085017005,3.3,97.1,3.8,10.2
2071,36085017007,3.4,96.3,4.7,7.7
2072,36085017008,7.2,99.1,5.9,6.9
2073,36085017009,4.1,98.1,2.8,7.8
2074,36085017010,6.6,95.4,7.8,5.2
2075,36085017011,3.3,97.8,6.0,2.3
2076,36085017012,4.0,98.4,9.5,6.0
2077,36085017300,6.2,96.2,23.9,15.8
2078,36085017600,4.2,98.7,4.5,4.1
2079,36085017700,4.0,97.8,1.8,12.3
2080,36085018100,2.9,97.0,11.1,6.9
2081,36085018701,4.7,97.1,16.2,9.5
2082,36085018702,5.3,96.1,6.8,10.0
2083,36085018901,2.5,94.6,10.9,8.2
2084,36085018902,5.8,99.1,10.5,9.8
2085,36085019700,2.3,99.6,8.1,4.0
2086,36085019800,0.0,99.4,4.1,5.6
2087,36085020100,1.9,90.2,7.6,5.6
2088,36085020700,5.4,82.5,31.1,7.4
2089,36085020801,3.3,99.0,10.0,7.0
2090,36085020803,3.6,97.2,10.4,5.4
2091,36085020804,0.8,97.8,2.1,6.1
2092,36085021300,4.4,93.8,11.0,4.1
2093,36085022300,7.4,95.2,23.8,8.4
2094,36085022600,2.7,97.6,2.6,6.7
2095,36085022800,0.0,100.0,0.0,0.0
2096,36085023100,2.4,90.2,15.3,13.1
2097,36085023900,4.8,91.4,13.2,7.0
2098,36085024401,2.5,95.1,5.6,2.6
2099,36085024402,6.0,98.1,3.3,2.8
2100,36085024700,5.5,93.4,10.6,6.0
2101,36085024800,3.2,96.8,4.3,5.1
2102,36085025100,5.2,96.7,4.1,7.0
2103,36085027301,4.7,95.0,12.1,13.6
2104,36085027302,1.9,97.2,11.5,9.7
2105,36085027702,5.5,98.8,11.3,7.6
2106,36085027704,5.3,95.1,6.9,9.8
2107,36085027705,5.2,93.0,6.3,14.9
2108,36085027706,2.6,97.6,6.1,12.8
2109,36085027900,2.7,97.3,5.9,4.8
2110,36085029102,0.0,90.7,11.9,7.3
2111,36085029103,4.7,97.9,6.8,6.6
2112,36085029104,5.9,97.1,4.1,10.1
2113,36085030301,4.3,94.5,5.2,12.4
2114,36085030302,5.5,94.9,15.0,8.1
2115,36085031901,5.9,96.2,34.8,8.8
2116,36085031902,2.1,94.9,28.1,6.8
2117,36085032300,3.2,95.6,21.8,7.7
