,GeoID,GHLTH,MHLTH,PHLTH,TotalPopulation
2036,36085015603,16.7,14.4,12.0,4265.0
2037,36085016901,17.3,13.4,11.7,2970.0
2038,36085017005,14.4,13.1,10.3,4507.0
2039,36085017007,16.1,14.1,10.7,4968.0
2040,36085017008,14.1,12.8,10.4,7388.0
2041,36085017009,17.0,14.1,12.1,4299.0
2042,36085017010,15.6,14.2,11.3,8583.0
2043,36085017011,16.4,13.6,11.9,4549.0
2044,36085017012,16.2,13.3,11.7,4279.0
2045,36085017300,24.8,15.5,15.2,2523.0
2046,36085017600,14.1,12.7,10.5,4815.0
2047,36085017700,14.0,11.2,10.2,7001.0
2048,36085018100,17.1,11.3,12.1,2974.0
2049,36085018701,18.3,14.1,12.4,1807.0
2050,36085018702,17.9,12.0,11.8,7485.0
2051,36085018901,18.4,13.7,12.6,5333.0
2052,36085018902,16.6,12.3,11.1,5064.0
2053,36085019700,14.8,12.9,11.1,1867.0
2054,36085019800,14.8,13.7,10.7,6300.0
2055,36085020100,17.3,13.5,11.3,3572.0
2056,36085020700,29.8,17.8,16.0,6399.0
2057,36085020801,16.0,14.8,11.6,8977.0
2058,36085020803,14.7,13.6,10.8,6463.0
2059,36085020804,14.3,12.9,10.6,5323.0
2060,36085021300,20.6,14.6,12.2,5376.0
2061,36085022300,25.2,16.8,14.4,2880.0
2062,36085022600,14.0,12.8,9.6,8490.0
2063,36085023100,21.4,13.8,12.2,4683.0
2064,36085023900,24.8,15.9,13.7,3250.0
2065,36085024401,15.0,13.7,11.0,5823.0
2066,36085024402,14.0,13.2,10.2,4259.0
2067,36085024700,20.5,14.6,12.3,2702.0
2068,36085024800,14.8,14.0,10.6,4741.0
2069,36085025100,14.3,12.2,10.3,5714.0
2070,36085027301,17.0,13.2,11.8,3820.0
2071,36085027302,16.3,13.0,11.3,3667.0
2072,36085027702,17.6,13.4,12.1,6193.0
2073,36085027704,17.9,14.3,12.2,4108.0
2074,36085027705,18.6,14.4,12.4,5351.0
2075,36085027706,16.2,12.9,10.8,2950.0
2076,36085027900,18.2,11.6,12.9,2137.0
2077,36085029102,17.5,14.9,11.6,2953.0
2078,36085029103,16.3,13.3,11.4,7245.0
2079,36085029104,17.3,13.7,11.5,6735.0
2080,36085030301,18.1,13.8,11.4,4929.0
2081,36085030302,20.0,14.4,11.9,6369.0
2082,36085031901,33.4,20.7,18.0,3265.0
2083,36085031902,27.4,18.1,15.1,4848.0
2084,36085032300,22.7,15.5,13.4,1250.0
