,GeoID,BE_nodeD
795,36047053100,1265.8
796,36047053200,740.6153846153846
797,36047053300,1102.3333333333333
798,36047053400,630.1111111111111
799,36047053500,986.6923076923077
800,36047053700,1033.904761904762
801,36047053800,492.5
802,36047053900,976.5
803,36047054200,492.5
804,36047054300,1075.6607142857142
805,36047054400,465.4
806,36047054500,896.5
807,36047054600,591.4545454545455
808,36047054700,924.5833333333334
809,36047054800,701.6666666666666
810,36047054900,1082.1304347826087
811,36047055000,601.2
812,36047055100,1215.2105263157894
813,36047055200,487.7692307692308
814,36047055300,1074.125
815,36047055400,501.2
816,36047055500,1278.6521739130435
817,36047055600,564.3333333333334
818,36047055700,1196.8333333333333
819,36047055800,591.9
820,36047056000,728.25
821,36047056100,1271.1666666666667
822,36047056200,817.75
823,36047056300,1172.8823529411766
824,36047056400,835.0
825,36047056500,1196.642857142857
826,36047056600,970.75
827,36047056800,1014.0
828,36047056900,1278.909090909091
829,36047057000,1095.764705882353
830,36047057100,1301.2727272727273
831,36047057200,1139.25
832,36047057300,1394.857142857143
833,36047057400,1013.9090909090909
834,36047057500,1267.909090909091
835,36047057600,979.3636363636364
836,36047057800,822.5
837,36047057900,1388.1142857142856
838,36047058000,698.9
839,36047058200,688.875
840,36047058400,873.5833333333334
841,36047058600,854.75
842,36047058800,1118.0
843,36047058900,1236.0
844,36047059000,967.6923076923077
845,36047059100,1185.6153846153845
846,36047059200,1012.25
847,36047059300,1046.8461538461538
848,36047059401,1089.75
849,36047059402,1131.75
850,36047059600,1213.2
851,36047059800,1185.0666666666666
852,36047060000,1140.59375
853,36047060600,1174.1875
854,36047060800,1156.8805970149253
855,36047061002,807.375
856,36047061003,1314.5
857,36047061004,1007.5714285714286
858,36047061200,952.5833333333334
859,36047061600,697.8
860,36047062000,848.6666666666666
861,36047062200,1051.8484848484848
862,36047062600,1140.3
863,36047062800,838.7938931297709
864,36047063200,1066.0
865,36047063600,965.3333333333334
866,36047063800,918.4285714285714
867,36047064000,879.0
868,36047064200,726.4545454545455
869,36047064400,789.5833333333334
